Eligibility Year,Eligibility Month,Economic Region,Aid Category,Dual Eligible,Managed Care vs. Fee For Service,Plan Name,Plan Type,Gender,Age Group,Race,Number of Recipients
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,83
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,8
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,183
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,99
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,4
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,55
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,187
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,28
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,342
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,223
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,9
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,59
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,457
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,116
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,132
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,248
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,8
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,39
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,58
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,14
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,254
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,236
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,6
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,138
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,187
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,6
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,149
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,97
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,3
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,58
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,179
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,14
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,248
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,118
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,4
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,46
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,397
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,92
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,44
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,81
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,4
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,20
2013,11,Long Island,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,22
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,5
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,2
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,3
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,6
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,7
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,10
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,18
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,2
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,5
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,5
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,2
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,2
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,5
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,6
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,3
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,6
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,1
2013,11,Long Island,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,3
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,648
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,2515
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,7973
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,35
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,5403
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,2308
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,451
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,1651
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,2981
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,23
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,2197
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,1693
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,340
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,646
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,1009
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,14
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,733
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,756
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,31
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,43
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,57
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,2
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,12
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,8
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,748
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,2498
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,7994
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,28
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,5308
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,2279
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,271
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,805
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,943
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,10
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,1067
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,1014
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,239
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,500
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,499
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,13
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,498
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,762
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,21
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,12
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,23
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,1
2013,11,Long Island,TANF/SN,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,8
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,4
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,6
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,7
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,4
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,7
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,3
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,3
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,3
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,4
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,1
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,9
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,2
2013,11,Long Island,TANF/SN,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,1
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,1
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,2
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,2
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,4
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,20
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,15
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,32
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,25
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,12
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,7
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,5
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,12
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,7
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,4
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,2
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,2
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,3
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,3
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,1
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,3
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,3
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,9
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,8
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,4
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,3
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,2
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,1
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,7
2013,11,New York City,FHPLUS,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,3
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,ASIAN,99
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,2350
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,3058
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,NATIVE AMERICAN,7
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,OTHER,892
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,WHITE,191
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,127
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,2103
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,3070
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,NATIVE AMERICAN,4
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,558
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,308
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,452
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,4925
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,10853
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,NATIVE AMERICAN,9
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,1128
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,1084
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,1257
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,1308
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,3792
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,46
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,662
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,299
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,ASIAN,180
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,4374
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,6212
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,NATIVE AMERICAN,7
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,1860
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,WHITE,346
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,138
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,1856
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,2545
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,NATIVE AMERICAN,4
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,666
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,363
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,292
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,3347
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,4885
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,NATIVE AMERICAN,11
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,973
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,997
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,ASIAN,1082
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,BLACK,463
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,HISPANIC,1665
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,NATIVE AMERICAN,23
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,OTHER,371
2013,11,New York City,SSI,NO,MMC,HEALTHFIRST,HMO/PHSP,Male,65+,WHITE,206
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,BLACK,1
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,00-20,HISPANIC,2
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,ASIAN,2
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,BLACK,37
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,HISPANIC,50
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,OTHER,5
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,21-44,WHITE,7
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,ASIAN,1
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,BLACK,43
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,HISPANIC,69
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,OTHER,9
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,45-64,WHITE,14
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,ASIAN,75
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,BLACK,138
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,HISPANIC,522
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,NATIVE AMERICAN,2
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,OTHER,66
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Female,65+,WHITE,43
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,BLACK,2
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,HISPANIC,4
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,00-20,OTHER,1
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,ASIAN,3
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,BLACK,28
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,HISPANIC,49
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,OTHER,9
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,21-44,WHITE,8
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,ASIAN,4
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,BLACK,27
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,HISPANIC,33
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,OTHER,9
2013,11,New York City,SSI,YES,MMC,HEALTHFIRST,HMO/PHSP,Male,45-64,WHITE,10
